,Cr100,Cr100b,Cr10a,Cr10b,Cr20a,Cr20b,Cr40a,Cr40b,Cr60a,Cr60b,Cr80a,Cr80b,Amb,Ama
1832,0.0089835,0.008960926,0.013944774,0.014037768,0.012065851,0.012486721,0.008865324,0.009225873,0.028784964,0.029161586,0.029031159,0.029159135,0.026252035,0.02565859
1830,0.009081542,0.009045105,0.014167769,0.014249916,0.012179066,0.012655665,0.008799579,0.009167766,0.028743639,0.029136627,0.028950358,0.029092078,0.026135481,0.025588513
1828,0.008973424,0.008929287,0.014019238,0.014089481,0.01204762,0.012537826,0.008737527,0.009107278,0.028707554,0.029175985,0.028896442,0.029084736,0.026035929,0.025524374
1826,0.008774295,0.008716281,0.013708631,0.013770632,0.01180403,0.01227709,0.008681827,0.009045443,0.028647469,0.029208664,0.028838448,0.02906227,0.025970474,0.025457301
1824,0.008568588,0.008491721,0.01335586,0.013417845,0.011557612,0.011997043,0.00864252,0.009001012,0.028584954,0.029186242,0.028792088,0.029018734,0.025953454,0.02539443
1822,0.00840297,0.008312709,0.013008838,0.013084458,0.011352709,0.011750222,0.008622132,0.008986724,0.028543223,0.02912019,0.028771931,0.028978616,0.025962512,0.025338766
1820,0.008295015,0.008203388,0.012737077,0.012827617,0.011202751,0.011569923,0.008606997,0.00898937,0.028500629,0.029022169,0.028739698,0.028919523,0.025949763,0.025276822
1818,0.008228919,0.008152963,0.012563943,0.012671367,0.011104179,0.011455761,0.008574919,0.008973119,0.028421327,0.028880732,0.028653022,0.02881036,0.02589506,0.025198888
1816,0.008156558,0.008109304,0.012429963,0.012559955,0.011029128,0.011371017,0.00853405,0.008931536,0.028325827,0.028714735,0.028535561,0.028682471,0.025827118,0.025123833
1814,0.00803566,0.008017464,0.012241,0.012395197,0.010931458,0.011260343,0.008515447,0.008891156,0.028271225,0.028583197,0.028462366,0.028615415,0.025786258,0.025083972
1812,0.007883664,0.007880438,0.012001609,0.012166856,0.010796979,0.011116063,0.008531356,0.008876873,0.028273743,0.028527928,0.028462284,0.028631296,0.025771233,0.025083475
1810,0.007769373,0.007759921,0.011838454,0.011987001,0.010670357,0.010994384,0.008544694,0.00887328,0.02827839,0.028518812,0.028475444,0.028654438,0.025745613,0.025085943
1808,0.007769515,0.007736802,0.011881818,0.011991502,0.010643758,0.010978711,0.008552643,0.008889471,0.028271757,0.028535951,0.028477166,0.028650511,0.025720629,0.025083726
1806,0.007886816,0.00782318,0.012112907,0.012186145,0.010746056,0.011073153,0.008560267,0.008918643,0.028267082,0.028562438,0.028473959,0.028632313,0.025715426,0.025075771
1804,0.00800938,0.007916286,0.012329159,0.012393647,0.010872648,0.011166341,0.008542408,0.00891255,0.028250744,0.028551368,0.028433126,0.028582643,0.02569366,0.025028806
1802,0.008026874,0.007911673,0.012367705,0.012431159,0.010917415,0.01120046,0.008566246,0.008932066,0.028271167,0.028538496,0.028395542,0.028552477,0.025663105,0.024979117
1800,0.007982645,0.007860859,0.012313647,0.012363101,0.010909487,0.011241548,0.008694192,0.009049556,0.028357654,0.028580782,0.028440049,0.028615928,0.02567487,0.02499786
1798,0.008055324,0.00794626,0.012431409,0.012479615,0.010996964,0.011407087,0.008884794,0.009232542,0.02847335,0.028684945,0.028587063,0.02878123,0.025748428,0.025095159
1796,0.008360654,0.008272293,0.012866012,0.012956203,0.011280019,0.011744718,0.009059673,0.009402003,0.028585491,0.02883807,0.028791591,0.029000854,0.025850888,0.025219962
1794,0.008782956,0.008701563,0.013458182,0.013604305,0.011653496,0.012145618,0.00917366,0.009512765,0.028679161,0.02901576,0.028963502,0.029189139,0.02591751,0.025307469
1792,0.009044677,0.008950873,0.013878132,0.014029892,0.011856929,0.01238542,0.00917255,0.009512404,0.028684798,0.029119133,0.028977155,0.029209197,0.025882311,0.025298335
1790,0.008993579,0.00888861,0.013917334,0.014016081,0.011764055,0.012340668,0.009059268,0.00939774,0.028574522,0.029076839,0.028823854,0.029031271,0.025773601,0.025211115
1788,0.008730799,0.008635789,0.0136016,0.013645125,0.011487466,0.012073378,0.008942907,0.009266301,0.028437389,0.028962138,0.028670462,0.028830979,0.025704958,0.025145463
1786,0.008452314,0.008384544,0.013136769,0.013174378,0.011201464,0.01173012,0.008857276,0.009149621,0.028328995,0.028835766,0.028584546,0.028708888,0.025688258,0.025116403
1784,0.008215387,0.008161694,0.012693909,0.012741925,0.010963629,0.011430401,0.008790973,0.009055692,0.028277181,0.028713659,0.02851257,0.028636328,0.02566526,0.025084721
1782,0.00792687,0.007853002,0.012235859,0.012261827,0.010679994,0.011137826,0.008727781,0.008987132,0.028248543,0.028574391,0.028403611,0.028559373,0.025605401,0.025031296
1780,0.007669216,0.007559028,0.011878296,0.011874463,0.010418774,0.01090705,0.008704774,0.008977196,0.028222496,0.028437137,0.028313183,0.028495133,0.025554471,0.02499468
1778,0.007723109,0.007593808,0.011981192,0.011994972,0.010462025,0.010980811,0.008800249,0.009085157,0.028260933,0.028387852,0.028365828,0.028535894,0.025589205,0.025035958
1776,0.008207069,0.008083185,0.012698405,0.012798367,0.010941267,0.011462424,0.008956027,0.009241152,0.028369793,0.028436885,0.028533183,0.028664124,0.025671907,0.025105942
1774,0.008836449,0.008712315,0.013675434,0.013848916,0.011585548,0.012100589,0.009063662,0.00935151,0.028494538,0.028562781,0.028684466,0.028793309,0.025699028,0.02511042
1772,0.00922002,0.009071398,0.014411943,0.014540777,0.011974034,0.012514323,0.00907371,0.009384791,0.02854301,0.028733329,0.028722919,0.028849795,0.025624265,0.025027991
1770,0.009291496,0.009118465,0.014777652,0.014761138,0.012030834,0.012635067,0.009019517,0.009361532,0.028494514,0.028867321,0.028646159,0.028796959,0.025509952,0.024927901
1768,0.009142784,0.008974034,0.01473835,0.01459348,0.011883791,0.012529283,0.008963583,0.009314933,0.028404102,0.028881784,0.028542696,0.028699378,0.025442736,0.02487782
1766,0.008938457,0.008799484,0.014421921,0.01425286,0.011695074,0.01229339,0.008911616,0.009242719,0.028294561,0.028772443,0.028469582,0.02863145,0.025423106,0.024865465
1764,0.008870046,0.008758547,0.014193643,0.01408093,0.011645308,0.012135983,0.008873634,0.009173097,0.028214455,0.028639029,0.028425271,0.02860963,0.025422163,0.02486623
1762,0.008910916,0.008805337,0.014140331,0.014077983,0.011718905,0.012114943,0.008920602,0.009201696,0.028250309,0.028617116,0.028439129,0.028669392,0.025461147,0.024907405
1760,0.008899406,0.008789203,0.014099244,0.014034672,0.011740434,0.012101242,0.009037858,0.009322992,0.028364729,0.028698735,0.028499469,0.02878404,0.025532563,0.024981234
1758,0.008777414,0.008674435,0.01397457,0.013893429,0.011610534,0.011988489,0.009108735,0.009406258,0.02842556,0.028751677,0.028538533,0.028857971,0.025583472,0.025034595
1756,0.008651647,0.008566179,0.013838298,0.013770704,0.011429877,0.011846013,0.00912069,0.009421858,0.028431205,0.028748254,0.028566972,0.028892279,0.025619165,0.025079667
1754,0.008627376,0.008552611,0.013754823,0.013739131,0.011354417,0.011796437,0.009130208,0.009416536,0.02848779,0.028746171,0.028623204,0.028944082,0.025673073,0.025147016
1752,0.008555522,0.00847222,0.013490869,0.013526151,0.011315681,0.011762147,0.009198663,0.009456841,0.028697728,0.028807198,0.028722281,0.029056305,0.0257532,0.025232081
1750,0.008183147,0.00806906,0.012777974,0.012797829,0.011065557,0.01150822,0.009289265,0.009523594,0.028953082,0.028883773,0.028798221,0.029163767,0.025795158,0.025266897
1748,0.007701467,0.007544903,0.012003541,0.011954926,0.010696742,0.011131634,0.009292679,0.009519064,0.029029264,0.028871585,0.028771868,0.029147572,0.025747676,0.025208992
1746,0.007606813,0.00741694,0.011879842,0.011791456,0.010641862,0.011066456,0.009253952,0.009490673,0.028963184,0.028832305,0.028742999,0.029083909,0.02569993,0.025155864
1744,0.008094582,0.00789402,0.012682388,0.012603878,0.01111613,0.011553601,0.009278185,0.009547625,0.028923252,0.028874133,0.02882308,0.029107967,0.025721598,0.025179031
1742,0.00897121,0.008789799,0.014191876,0.014139632,0.011952215,0.012457243,0.009353259,0.009669982,0.028937679,0.028975746,0.028967022,0.029207893,0.025764571,0.025224532
1740,0.009888168,0.009763031,0.015879017,0.015869077,0.012794106,0.013416666,0.009467371,0.009816953,0.029001611,0.029122798,0.029143519,0.029359527,0.025805235,0.025266747
1738,0.010574726,0.010536118,0.01719868,0.017288218,0.013365147,0.01410304,0.009596653,0.009932755,0.029131857,0.02932277,0.029344581,0.029537255,0.025848672,0.025312614
1736,0.010881682,0.010919963,0.017798388,0.018042499,0.013575281,0.014364401,0.009670479,0.00995223,0.029341508,0.029554637,0.029509818,0.029672266,0.025849495,0.025316608
1734,0.010772142,0.010824608,0.017706377,0.018029625,0.013474164,0.014255268,0.009596327,0.00984214,0.029516949,0.029706053,0.02949082,0.029634428,0.025698338,0.025169422
1732,0.010594335,0.010600604,0.017572457,0.017818078,0.013435485,0.014184856,0.009368549,0.009634941,0.029508791,0.029676202,0.029229877,0.029378679,0.025404092,0.024867497
1730,0.010852827,0.010811459,0.018082838,0.018203333,0.013929441,0.014621146,0.009225821,0.009536365,0.02946671,0.029647701,0.029014865,0.029182067,0.025205356,0.024641642
1728,0.011615165,0.011575057,0.019259954,0.019346203,0.014944253,0.015551378,0.009334485,0.009669208,0.029585958,0.029816753,0.02909008,0.029277917,0.025226508,0.024634206
1726,0.012670512,0.012677633,0.020907424,0.021049464,0.016200432,0.016757992,0.009606921,0.009943252,0.029828407,0.030122896,0.029354752,0.029559536,0.025341486,0.024743969
1724,0.013808802,0.013879632,0.022835042,0.02306644,0.01745192,0.018043973,0.009870788,0.010199826,0.030041648,0.030384718,0.029594075,0.029818433,0.025393276,0.024815427
1722,0.01489749,0.015027729,0.024826665,0.025159435,0.018573253,0.019279348,0.010038901,0.010359822,0.030182743,0.030523673,0.029711048,0.029969942,0.025339043,0.024784391
1720,0.015908657,0.016089731,0.026643434,0.027111674,0.019623449,0.020462559,0.010243551,0.010554319,0.030514011,0.030761772,0.029904205,0.030227813,0.025335869,0.024769443
1718,0.016768122,0.016973001,0.028036035,0.028620388,0.020619553,0.021550272,0.010686619,0.011005754,0.031283359,0.031413258,0.030414012,0.030823994,0.025507548,0.024891435
1716,0.017648634,0.017820649,0.029505132,0.030035224,0.021733089,0.022760763,0.01121156,0.011576221,0.032162047,0.032260473,0.030965461,0.03141706,0.025668534,0.025011299
1714,0.018912428,0.019025688,0.031679457,0.032056213,0.023298497,0.024435068,0.01159303,0.012003656,0.032792525,0.032889561,0.03126532,0.031690133,0.025707178,0.025028803
1712,0.020763817,0.020841866,0.034659127,0.034970028,0.025504836,0.0267049,0.012019883,0.012450209,0.033378283,0.033435741,0.031580859,0.031965329,0.02577401,0.025085126
1710,0.023477546,0.023555546,0.038903171,0.039279187,0.028595898,0.029850727,0.012645606,0.013082759,0.034142473,0.034150095,0.032109452,0.032463187,0.025880389,0.025197126
1708,0.027268732,0.027362726,0.044937378,0.045447213,0.03277568,0.034160769,0.013501308,0.013962518,0.035142289,0.035145661,0.032837696,0.033154987,0.025940385,0.02528502
1706,0.032078109,0.032185099,0.052764014,0.053396602,0.037969364,0.039598126,0.014632372,0.015159172,0.036375599,0.036483367,0.033783737,0.034053627,0.025978607,0.025372311
1704,0.037533784,0.037673374,0.061763457,0.062535082,0.043779132,0.045725488,0.015884745,0.016505619,0.037730544,0.038016482,0.034841515,0.03506831,0.026022771,0.025469684
1702,0.04280566,0.043042829,0.070513051,0.071513393,0.049413519,0.051685824,0.017078125,0.017782631,0.039208408,0.03958474,0.03590263,0.036128571,0.026109556,0.025595072
1700,0.046634853,0.047055987,0.076906872,0.078200441,0.053618212,0.05616331,0.018075975,0.018817056,0.040748272,0.041042687,0.03685521,0.037142808,0.026225874,0.02573049
1698,0.048376203,0.049006288,0.079875041,0.081403516,0.055634796,0.058341798,0.018572609,0.019295354,0.041871537,0.042038615,0.037353621,0.037702929,0.026198142,0.025696348
1696,0.048838067,0.049579037,0.080708153,0.08229966,0.056312343,0.059076676,0.018605383,0.019292404,0.042429851,0.042526949,0.037411263,0.037751298,0.026104925,0.025559261
1694,0.049090945,0.049800735,0.08107839,0.082582214,0.056851406,0.059584026,0.018631927,0.019305844,0.042801293,0.042877911,0.037541326,0.037828299,0.026251985,0.025636516
1692,0.049341698,0.049962618,0.08143827,0.08284189,0.057388975,0.060039645,0.018753583,0.019434869,0.043077349,0.04315615,0.037873077,0.038113152,0.02660093,0.025922892
1690,0.049153447,0.049748016,0.081262628,0.082716616,0.057308329,0.059871392,0.018624404,0.019301012,0.043007574,0.043076003,0.038069342,0.038284346,0.026844559,0.026127608
1688,0.048217398,0.048864815,0.080062037,0.081740797,0.056268798,0.058749231,0.018025464,0.018672544,0.042559312,0.042581883,0.0379465,0.038157543,0.026875896,0.026140812
1686,0.046159984,0.046831767,0.07721313,0.079058329,0.054009636,0.056428271,0.017110665,0.017727317,0.04198705,0.041981892,0.037702845,0.037949763,0.026915775,0.026188003
1684,0.043016218,0.04360235,0.072703248,0.074413106,0.05063881,0.053028398,0.016212097,0.016824623,0.041468174,0.041558693,0.037567865,0.037882397,0.02716711,0.02647536
1682,0.040027859,0.04045768,0.068371402,0.069713153,0.047490606,0.049875181,0.015567454,0.016196991,0.041054388,0.041305083,0.037533309,0.037878826,0.027568424,0.026905444
1680,0.038111676,0.038417502,0.065459405,0.0665031,0.045501297,0.047808074,0.015239504,0.015877037,0.040819752,0.041195596,0.037683176,0.038010429,0.02807298,0.027393666
1678,0.037255538,0.037517554,0.063968418,0.064924832,0.044589068,0.046736632,0.015135488,0.015767708,0.040818278,0.04126136,0.038063342,0.038347147,0.028654451,0.02792646
1676,0.037141089,0.037404402,0.063652201,0.064622094,0.044461372,0.046483348,0.015112946,0.015747264,0.041048461,0.041456295,0.038512013,0.038745617,0.029196605,0.028415854
1674,0.037306817,0.037576939,0.063866203,0.064834851,0.044692184,0.046655206,0.015111357,0.015765929,0.04148016,0.041773729,0.038934708,0.039153771,0.029614142,0.028796555
1672,0.037542462,0.037816038,0.064236995,0.065157604,0.045026371,0.046980344,0.015147209,0.015830958,0.04205114,0.042273598,0.039361387,0.039618764,0.029906085,0.02908721
1670,0.038023697,0.038304375,0.064994537,0.065858912,0.045582418,0.047569635,0.015278082,0.015974311,0.042704508,0.042970411,0.039879211,0.040187107,0.030184706,0.029395855
1668,0.038814281,0.039114043,0.066207958,0.067080178,0.046426433,0.048468548,0.015482846,0.016156073,0.043356727,0.0437043,0.040461463,0.040788567,0.030512248,0.029748267
1666,0.039712342,0.040044408,0.067523441,0.068499673,0.04738872,0.049467047,0.015719772,0.01634467,0.043989375,0.044367806,0.041073233,0.041389352,0.030892873,0.030117098
1664,0.040442013,0.040803268,0.068578722,0.069686015,0.048221564,0.050321084,0.015950532,0.016537141,0.044623745,0.044970815,0.041695447,0.041988351,0.031320292,0.030501368
1662,0.040704072,0.041082135,0.069073234,0.070234769,0.048593949,0.050735594,0.016094426,0.016680776,0.045134779,0.045448057,0.042242683,0.042515981,0.031729535,0.030872872
1660,0.040339062,0.04077437,0.068833446,0.070029019,0.048212608,0.050410841,0.015966795,0.016575387,0.045229556,0.045566393,0.042528196,0.042791682,0.031955114,0.031093021
1658,0.039507299,0.040106598,0.068010517,0.069387601,0.047136733,0.049375289,0.015426693,0.016045581,0.044804346,0.045195063,0.042438855,0.042684912,0.031895277,0.031054428
1656,0.038565697,0.039385198,0.067045798,0.068737316,0.04586453,0.048149487,0.014560882,0.015171471,0.044200701,0.04452984,0.042093376,0.042284003,0.031703067,0.030880918
1654,0.03715358,0.038095038,0.065264286,0.067129105,0.044297688,0.046679385,0.013816638,0.014417986,0.044055723,0.044107297,0.041961594,0.042089553,0.03182914,0.031007414
1652,0.034952061,0.035811197,0.061970966,0.063632185,0.042163219,0.044651353,0.013637946,0.014245089,0.044546782,0.044293435,0.042363086,0.042485047,0.032481871,0.03165763
1650,0.032901513,0.033534364,0.058553961,0.05981146,0.040241044,0.042705644,0.013775211,0.014384788,0.04506305,0.044731438,0.042908882,0.043076542,0.033254378,0.032410212
1648,0.031597468,0.032019731,0.056037211,0.057025955,0.038971097,0.041222813,0.013912655,0.014495527,0.045349241,0.045195517,0.043418469,0.043644694,0.033952969,0.033050608
1646,0.030703909,0.03101976,0.054155109,0.055041792,0.038007211,0.040012704,0.014066206,0.01460804,0.045638572,0.045748511,0.043967558,0.044229144,0.034635885,0.033665497
1644,0.029959026,0.030244,0.052747031,0.053552612,0.037209563,0.039080218,0.014148581,0.014668334,0.04584526,0.046101619,0.044283767,0.044547406,0.035079911,0.034065764
1642,0.029785773,0.030064038,0.052398186,0.053138779,0.037058819,0.038849829,0.014142165,0.014667733,0.045848096,0.04613081,0.044311636,0.044578768,0.03515781,0.034121925
1640,0.031036527,0.031326675,0.054297289,0.055086296,0.038409591,0.04013391,0.014288054,0.014835136,0.045972356,0.046246804,0.044408703,0.04470075,0.035074209,0.034014289
1638,0.034212269,0.034542017,0.05918194,0.06014147,0.0418361,0.04356615,0.014963589,0.015538768,0.046786459,0.047061265,0.044989645,0.045327428,0.035103354,0.03400211
1636,0.038887606,0.039268862,0.06658606,0.067693988,0.046940959,0.04884235,0.016131623,0.016745591,0.048213894,0.048551069,0.045853157,0.046218507,0.035107151,0.033985002
1634,0.043555302,0.043977043,0.074325381,0.075445444,0.052134867,0.054355936,0.017222898,0.017881008,0.049493128,0.049896812,0.046345304,0.046673467,0.034803462,0.033712604
1632,0.047428037,0.04788141,0.08075788,0.081874277,0.056577201,0.059040924,0.018173763,0.018868286,0.050502941,0.050903151,0.046651709,0.046922013,0.034478042,0.033429443
