,Cr100,Cr100b,Cr10a,Cr10b,Cr20a,Cr20b,Cr40a,Cr40b,Cr60a,Cr60b,Cr80a,Cr80b,Am b,Am,Whey_a,Whey_b,W10a,W10b,W20a,W20b,W40a,W40b,W60a,W60b,W80a,W80b
1900,0.009190364,0.009229153,0.014044419,0.014046125,0.012452211,0.012771267,0.009038537,0.009424534,0.030151159,0.030785161,0.030557001,0.030607524,0.027531742,0.026753059,0.021432834,0.021697707,0.019073288,0.01970345,0.022326591,0.022735873,0.024213935,0.024683095,0.025124107,0.025313914,0.027965816,0.028377734
1898,0.009073493,0.009133005,0.013908738,0.013914566,0.012342465,0.012653315,0.008977931,0.009392354,0.030096036,0.03064843,0.030472661,0.03051715,0.027470177,0.026709705,0.021319776,0.021555054,0.018942056,0.019541162,0.02217521,0.022615713,0.024088377,0.024551039,0.025046975,0.025187425,0.027866535,0.028306856
1896,0.009011923,0.009066414,0.013808123,0.013824798,0.012300575,0.012609563,0.008951575,0.009397307,0.030068808,0.030561558,0.030420414,0.030492293,0.027421281,0.026690049,0.021185823,0.021376526,0.018821171,0.019371862,0.02204603,0.022511327,0.02396753,0.024410299,0.024984628,0.025095658,0.027775639,0.028259651
1894,0.009034122,0.009041525,0.013791961,0.013828221,0.012330714,0.012640927,0.008947773,0.009395437,0.030043025,0.030519739,0.030370687,0.030506609,0.027379035,0.026671258,0.021103268,0.021270354,0.018744189,0.019265129,0.021959441,0.022460861,0.023874847,0.02430373,0.024939939,0.025037446,0.027709377,0.028218763
1892,0.009111015,0.009050138,0.013846699,0.013910482,0.012388096,0.012708396,0.008970986,0.009378563,0.03002621,0.030520617,0.030323941,0.030536596,0.027357222,0.026660213,0.021074832,0.021244497,0.018698881,0.019229197,0.021912648,0.022445173,0.023836414,0.024265465,0.024915381,0.024998737,0.027689945,0.028189613
1890,0.009204956,0.009096112,0.013943079,0.014027932,0.012442402,0.012791266,0.00905318,0.009399741,0.030053958,0.030581829,0.030322117,0.030584474,0.02738531,0.026682914,0.02105606,0.02123502,0.018671168,0.01924207,0.021915028,0.022431877,0.02387694,0.024305558,0.024925821,0.024997765,0.027740768,0.02820623
1888,0.009248339,0.009140415,0.014001124,0.014091515,0.012443177,0.012827039,0.009156314,0.00944965,0.030084044,0.030646213,0.030342682,0.030602498,0.027432754,0.026713895,0.02104999,0.021232773,0.018680424,0.019286432,0.021974896,0.022418486,0.023979033,0.024391692,0.024947334,0.025038686,0.027818182,0.028252079
1886,0.009189157,0.00912305,0.013948101,0.014035238,0.012353868,0.012755326,0.009206288,0.00946408,0.030040562,0.030623351,0.030316188,0.03053397,0.027430412,0.026708696,0.021063722,0.021247975,0.018730193,0.019332821,0.022037639,0.022398893,0.024076461,0.02445703,0.024926637,0.025078118,0.027847315,0.028270111
1884,0.009067953,0.009051957,0.013811514,0.013903491,0.01221706,0.01261082,0.009181031,0.009412265,0.029919821,0.030501385,0.030223443,0.030398862,0.027352248,0.02666402,0.02106486,0.02125132,0.018785688,0.019344201,0.022036731,0.022361108,0.024112015,0.024471513,0.024846701,0.025063747,0.027798627,0.028227853
1882,0.008971504,0.008985624,0.013673184,0.013788622,0.012108901,0.012482862,0.009118139,0.009323761,0.029793379,0.030354553,0.030112839,0.030270348,0.027232372,0.026601566,0.021042186,0.021218557,0.018810896,0.019317741,0.021960318,0.022305139,0.024076345,0.024444056,0.024746947,0.024987883,0.027705993,0.028143248
1880,0.008938582,0.008953593,0.013591942,0.013732079,0.012065835,0.012428095,0.009073936,0.009258349,0.029733048,0.030261823,0.030053827,0.03020426,0.0271353,0.026540568,0.021010412,0.021148101,0.018794091,0.019284581,0.021865226,0.022252706,0.024005693,0.024390814,0.024685473,0.024900267,0.02763833,0.028068419
1878,0.008966241,0.008962605,0.01360988,0.013752534,0.012096786,0.012454472,0.00907241,0.009249631,0.029737263,0.03022692,0.030070763,0.030193622,0.027107656,0.026492803,0.020968849,0.021047173,0.018729608,0.019252201,0.021780417,0.022210795,0.02391502,0.024296897,0.024672122,0.024846659,0.027634047,0.028034315
1876,0.009081046,0.009056491,0.013791359,0.013919854,0.012241422,0.012582782,0.00910695,0.009298412,0.029763654,0.030209356,0.030141745,0.03020845,0.02715362,0.02647683,0.020881408,0.020908482,0.018595054,0.019178579,0.021653438,0.022147336,0.023766373,0.024133353,0.024659974,0.024819999,0.027671901,0.028027389
1874,0.009295675,0.009260262,0.014122368,0.014254023,0.012511493,0.012818481,0.009160513,0.009386959,0.02979793,0.030195263,0.030234982,0.030240806,0.027235129,0.026502268,0.020726935,0.020726113,0.018372164,0.019024648,0.021435903,0.022026849,0.023527147,0.02391278,0.024598888,0.024783311,0.027695522,0.028015277
1872,0.009465822,0.009431992,0.01434814,0.01451996,0.012745469,0.013026633,0.009213159,0.009484138,0.029849897,0.030203596,0.030319623,0.030289857,0.02728446,0.026541259,0.020503401,0.020484492,0.01807249,0.018793352,0.021183768,0.021842909,0.023252813,0.023711178,0.024474673,0.024716917,0.027658135,0.027982453
1870,0.00933102,0.009303916,0.014111738,0.014331352,0.012640456,0.012940126,0.009198815,0.009504678,0.029843053,0.030198659,0.030307624,0.030279956,0.027203201,0.026505908,0.020194246,0.020155503,0.017736265,0.018501327,0.020998802,0.021604352,0.023055474,0.023593389,0.024273979,0.024590804,0.027524914,0.027903397
1868,0.008925507,0.008903934,0.013546087,0.013774916,0.01220222,0.012567311,0.009076034,0.009395464,0.029701612,0.03013443,0.030134974,0.030135195,0.026982292,0.026358889,0.019878635,0.019838328,0.017476279,0.018238608,0.020901808,0.02136858,0.022991479,0.023552546,0.024044739,0.024415225,0.027337488,0.027781771
1866,0.008581585,0.008573169,0.013147882,0.013344099,0.011801888,0.012240975,0.008947231,0.009267724,0.029540224,0.030077667,0.029922751,0.029960778,0.026792405,0.02622049,0.019730829,0.019728384,0.017436707,0.018166212,0.020898799,0.021268417,0.023059926,0.023594782,0.02394737,0.024322416,0.027235902,0.027703224
1864,0.00842866,0.008456032,0.012990925,0.013162274,0.011601948,0.012058772,0.008876513,0.009196258,0.029455569,0.030063477,0.029799025,0.029882434,0.026748196,0.026171992,0.019866004,0.019925922,0.017637562,0.018322708,0.021033344,0.021397464,0.023221868,0.023741054,0.024035488,0.02438114,0.027246513,0.027683794
1862,0.008390529,0.008466953,0.012904689,0.013080173,0.011520485,0.011924838,0.008819017,0.00913806,0.029407761,0.030033813,0.029738347,0.029869459,0.026780622,0.026152026,0.020184559,0.020291184,0.017916004,0.018562935,0.021213414,0.021641242,0.023367237,0.023877331,0.02417865,0.024487663,0.027265914,0.02765133
1860,0.008402713,0.008509314,0.012865011,0.013031639,0.011491544,0.011835549,0.008760008,0.009077898,0.02935839,0.029953677,0.029676593,0.029850116,0.026790691,0.026100359,0.020390596,0.020511906,0.018070284,0.018696042,0.021298375,0.021791082,0.023413685,0.023874271,0.024246146,0.024524721,0.027229778,0.027577094
1858,0.008442377,0.008542036,0.012890228,0.013020014,0.011488286,0.011811721,0.008712772,0.009028063,0.029298493,0.029834441,0.029582048,0.029794495,0.026743257,0.026020632,0.020362471,0.020492437,0.018067752,0.018671867,0.021268353,0.021782154,0.02337306,0.023748237,0.024216616,0.024473527,0.027141474,0.027482793
1856,0.008503011,0.008565637,0.01298132,0.01307083,0.011507534,0.01185872,0.008703829,0.0090158,0.029252431,0.029731485,0.029476077,0.029721914,0.026675634,0.025962167,0.020231351,0.020387596,0.01800815,0.018588598,0.021183473,0.021688819,0.023299727,0.023597535,0.024161003,0.024401759,0.027057813,0.027412152
1854,0.008547306,0.008564388,0.013071359,0.013143871,0.011523415,0.011929467,0.008750657,0.0090543,0.02923459,0.029688983,0.02941204,0.029673457,0.026648473,0.025962362,0.02013748,0.020329731,0.017962754,0.018529258,0.021108021,0.021599745,0.023236138,0.02350668,0.024142066,0.024370912,0.027021515,0.027381051
1852,0.008573173,0.008551479,0.01313512,0.013221432,0.011536278,0.011995845,0.00886139,0.009147451,0.029238729,0.029715808,0.02943728,0.029689849,0.026687489,0.026017647,0.020064636,0.020281027,0.017910417,0.018468752,0.021039127,0.021524332,0.023184578,0.023471568,0.024149602,0.024370935,0.027030644,0.0273705
1850,0.008683281,0.008632895,0.013293352,0.01342984,0.011629359,0.012116296,0.009009568,0.009272497,0.029256896,0.029794786,0.029557374,0.029791063,0.026762444,0.026089346,0.019996689,0.020222163,0.017844633,0.018376577,0.020974762,0.021475257,0.023137408,0.02346276,0.024135356,0.02435446,0.027049901,0.027352751
1848,0.008985942,0.008913218,0.01368745,0.013908257,0.011898609,0.012378947,0.009166402,0.009417517,0.029333027,0.029933177,0.029749875,0.029974215,0.026829198,0.026148637,0.020015955,0.020236706,0.017803604,0.018298523,0.020904433,0.021476052,0.023092361,0.023442641,0.024086824,0.024313918,0.027073598,0.02734619
1846,0.009383603,0.009291314,0.01424097,0.014514278,0.012266633,0.012737215,0.009303674,0.009574199,0.02948702,0.030108045,0.029940934,0.030164293,0.026851795,0.026181446,0.020077484,0.020269825,0.017764482,0.018257069,0.020812828,0.021480009,0.023052855,0.023374303,0.024023624,0.024278587,0.027122723,0.027389389
1844,0.009565639,0.009469631,0.014583444,0.01481185,0.012448881,0.012931393,0.009321706,0.009636531,0.029576225,0.030152465,0.029957165,0.030170064,0.026779969,0.02613459,0.020031664,0.020170739,0.017673227,0.018211551,0.020681816,0.021386039,0.022983366,0.023239762,0.023947367,0.024244381,0.027138132,0.027427056
1842,0.009327089,0.009255737,0.014364214,0.014474688,0.01225356,0.012749293,0.00919784,0.009553265,0.029490769,0.029967406,0.029747708,0.029942756,0.026635485,0.026004716,0.019811186,0.019896996,0.017538567,0.01812921,0.020539419,0.021181726,0.022877501,0.02309585,0.02387121,0.024205818,0.027059416,0.027388581
1840,0.008830312,0.008801154,0.013673486,0.013686732,0.011818278,0.012282073,0.009050843,0.009424085,0.029302279,0.029684313,0.029487112,0.029679066,0.026516567,0.025878905,0.019550468,0.01961718,0.017448763,0.018045497,0.020492837,0.021014288,0.022812396,0.023053394,0.023816563,0.024181342,0.026928946,0.027296087
1838,0.008454307,0.00846033,0.013051498,0.013048118,0.011481296,0.011873366,0.008974558,0.009345597,0.029121874,0.02946951,0.029322854,0.029522809,0.026464365,0.025813721,0.019413122,0.019495551,0.017447077,0.018009291,0.020513016,0.020962063,0.022786893,0.023074699,0.023760817,0.024151873,0.026820722,0.027198791
1836,0.008427543,0.008443638,0.012959075,0.01299844,0.011466807,0.011808621,0.008949594,0.009311008,0.028979312,0.029343181,0.029231723,0.029422678,0.026430124,0.025779265,0.019325304,0.019425725,0.017423236,0.017961341,0.020380398,0.020902233,0.022669412,0.022978578,0.023637437,0.024042727,0.026732387,0.027082104
1834,0.008689342,0.008689888,0.013395469,0.013477702,0.011743132,0.012100202,0.008921506,0.00927804,0.028865724,0.029246402,0.029138851,0.029295378,0.026360794,0.025729904,0.019076707,0.019171906,0.017220882,0.017772317,0.019962426,0.020694337,0.022381043,0.022675538,0.023411147,0.023807992,0.026613824,0.02690901
1832,0.0089835,0.008960926,0.013944774,0.014037768,0.012065851,0.012486721,0.008865324,0.009225873,0.028784964,0.029161586,0.029031159,0.029159135,0.026252035,0.02565859,0.01866307,0.018738766,0.016854949,0.017430734,0.019452751,0.020396712,0.022037728,0.022316578,0.023143682,0.023514948,0.026455869,0.026701711
1830,0.009081542,0.009045105,0.014167769,0.014249916,0.012179066,0.012655665,0.008799579,0.009167766,0.028743639,0.029136627,0.028950358,0.029092078,0.026135481,0.025588513,0.018321017,0.018386879,0.016507198,0.017082743,0.019180083,0.02018286,0.021836875,0.022127568,0.022944443,0.023296742,0.026323826,0.026548721
1828,0.008973424,0.008929287,0.014019238,0.014089481,0.01204762,0.012537826,0.008737527,0.009107278,0.028707554,0.029175985,0.028896442,0.029084736,0.026035929,0.025524374,0.018240173,0.018312507,0.016339069,0.016892989,0.019243491,0.020117838,0.021832365,0.022162069,0.022868704,0.023224772,0.02627672,0.026506112
1826,0.008774295,0.008716281,0.013708631,0.013770632,0.01180403,0.01227709,0.008681827,0.009045443,0.028647469,0.029208664,0.028838448,0.02906227,0.025970474,0.025457301,0.018386713,0.018470233,0.016384944,0.016920457,0.01949355,0.020147757,0.0219389,0.02231606,0.022906037,0.023279407,0.026301717,0.026543354
1824,0.008568588,0.008491721,0.01335586,0.013417845,0.011557612,0.011997043,0.00864252,0.009001012,0.028584954,0.029186242,0.028792088,0.029018734,0.025953454,0.02539443,0.018645187,0.018742622,0.016597149,0.017117689,0.019805972,0.020260174,0.022099649,0.022516021,0.023020828,0.023405155,0.026340643,0.026595985
1822,0.00840297,0.008312709,0.013008838,0.013084458,0.011352709,0.011750222,0.008622132,0.008986724,0.028543223,0.02912019,0.028771931,0.028978616,0.025962512,0.025338766,0.018919466,0.01904194,0.016861924,0.017366183,0.020077505,0.020422181,0.022263556,0.022685866,0.023152415,0.023530845,0.026346369,0.026617814
1820,0.008295015,0.008203388,0.012737077,0.012827617,0.011202751,0.011569923,0.008606997,0.00898937,0.028500629,0.029022169,0.028739698,0.028919523,0.025949763,0.025276822,0.019060845,0.019219234,0.017016724,0.017512214,0.020180851,0.02051156,0.022339001,0.022726942,0.02322797,0.023588499,0.026298907,0.026583074
1818,0.008228919,0.008152963,0.012563943,0.012671367,0.011104179,0.011455761,0.008574919,0.008973119,0.028421327,0.028880732,0.028653022,0.02881036,0.02589506,0.025198888,0.019008524,0.019199368,0.01699399,0.017489443,0.020077896,0.020460686,0.022271359,0.022627287,0.023217337,0.023558989,0.026195452,0.026485585
1816,0.008156558,0.008109304,0.012429963,0.012559955,0.011029128,0.011371017,0.00853405,0.008931536,0.028325827,0.028714735,0.028535561,0.028682471,0.025827118,0.025123833,0.018840233,0.019040566,0.016852824,0.017353984,0.019865935,0.020324442,0.022109273,0.022477067,0.023151464,0.023479581,0.026065438,0.026360076
1814,0.00803566,0.008017464,0.012241,0.012395197,0.010931458,0.011260343,0.008515447,0.008891156,0.028271225,0.028583197,0.028462366,0.028615415,0.025786258,0.025083972,0.018666479,0.018848368,0.016689791,0.017196522,0.019705065,0.02020923,0.021971502,0.022392866,0.023077631,0.023397217,0.025953449,0.026262126
1812,0.007883664,0.007880438,0.012001609,0.012166856,0.010796979,0.011116063,0.008531356,0.008876873,0.028273743,0.028527928,0.028462284,0.028631296,0.025771233,0.025083475,0.018515357,0.01866472,0.016546552,0.017058337,0.019637987,0.020131142,0.021918027,0.022381613,0.023013715,0.02332502,0.025890601,0.026219048
1810,0.007769373,0.007759921,0.011838454,0.011987001,0.010670357,0.010994384,0.008544694,0.00887328,0.02827839,0.028518812,0.028475444,0.028654438,0.025745613,0.025085943,0.018389001,0.01851698,0.016439171,0.016952857,0.019599582,0.020051284,0.021912832,0.022372892,0.022959231,0.023260562,0.025869343,0.026202011
1808,0.007769515,0.007736802,0.011881818,0.011991502,0.010643758,0.010978711,0.008552643,0.008889471,0.028271757,0.028535951,0.028477166,0.028650511,0.025720629,0.025083726,0.018348673,0.018478467,0.016403151,0.016911174,0.019545855,0.019987645,0.0219101,0.022339764,0.022939025,0.0232347,0.025883451,0.026192308
1806,0.007886816,0.00782318,0.012112907,0.012186145,0.010746056,0.011073153,0.008560267,0.008918643,0.028267082,0.028562438,0.028473959,0.028632313,0.025715426,0.025075771,0.018413957,0.018555778,0.016414285,0.016907907,0.019465796,0.019965758,0.02186892,0.022293354,0.022938478,0.023239385,0.025892959,0.026169059
1804,0.00800938,0.007916286,0.012329159,0.012393647,0.010872648,0.011166341,0.008542408,0.00891255,0.028250744,0.028551368,0.028433126,0.028582643,0.02569366,0.025028806,0.018455065,0.018588571,0.016340359,0.016826357,0.019289373,0.019896983,0.021730251,0.022184355,0.022878229,0.023191843,0.025823499,0.026092249
1802,0.008026874,0.007911673,0.012367705,0.012431159,0.010917415,0.01120046,0.008566246,0.008932066,0.028271167,0.028538496,0.028395542,0.028552477,0.025663105,0.024979117,0.01825044,0.018338921,0.016094676,0.016606434,0.019020351,0.019698968,0.021544467,0.021994092,0.022761865,0.023086364,0.025722413,0.026016753
1800,0.007982645,0.007860859,0.012313647,0.012363101,0.010909487,0.011241548,0.008694192,0.009049556,0.028357654,0.028580782,0.028440049,0.028615928,0.02567487,0.02499786,0.017853724,0.017891221,0.015825192,0.016383979,0.018835877,0.019492719,0.021457508,0.021827193,0.022687744,0.023014933,0.025699373,0.026031033
1798,0.008055324,0.00794626,0.012431409,0.012479615,0.010996964,0.011407087,0.008884794,0.009232542,0.02847335,0.028684945,0.028587063,0.02878123,0.025748428,0.025095159,0.017591574,0.017615961,0.015746582,0.016336809,0.018856888,0.019457506,0.021517736,0.021780644,0.022707535,0.023030397,0.025777685,0.026139388
1796,0.008360654,0.008272293,0.012866012,0.012956203,0.011280019,0.011744718,0.009059673,0.009402003,0.028585491,0.02883807,0.028791591,0.029000854,0.025850888,0.025219962,0.0176224,0.017678603,0.01584601,0.016447318,0.018973507,0.019576328,0.021617202,0.021827231,0.022760364,0.02307766,0.025890951,0.026273286
1794,0.008782956,0.008701563,0.013458182,0.013604305,0.011653496,0.012145618,0.00917366,0.009512765,0.028679161,0.02901576,0.028963502,0.029189139,0.02591751,0.025307469,0.017769558,0.017875331,0.015919204,0.016542523,0.01900546,0.019663148,0.021646745,0.021869499,0.022759413,0.023076163,0.025986748,0.026370576
1792,0.009044677,0.008950873,0.013878132,0.014029892,0.011856929,0.01238542,0.00917255,0.009512404,0.028684798,0.029119133,0.028977155,0.029209197,0.025882311,0.025298335,0.017868083,0.018021105,0.015896749,0.016559333,0.018962773,0.019636839,0.021620507,0.02187327,0.022705493,0.02302861,0.026048373,0.026396442
1790,0.008993579,0.00888861,0.013917334,0.014016081,0.011764055,0.012340668,0.009059268,0.00939774,0.028574522,0.029076839,0.028823854,0.029031271,0.025773601,0.025211115,0.017959948,0.018156942,0.015905572,0.016589979,0.018969388,0.019589627,0.021611746,0.021880823,0.022687754,0.023021474,0.026072392,0.026365949
