,Whey_a,Whey_b,W10a,W10b,W20a,W20b,W40a,W40b,W60a,W60b,W80a,W80b,Amb,Ama
1986,0.024973994,0.025373228,0.0222325,0.022870792,0.025489156,0.026021512,0.027349087,0.027429399,0.027634163,0.027916098,0.030762069,0.031267076,0.03008088,0.029079426
1984,0.02533002,0.025746425,0.022519805,0.02311867,0.025670174,0.026287205,0.027621516,0.027663907,0.02785938,0.02815067,0.030955215,0.031554911,0.030278123,0.029378727
1982,0.025662796,0.026032593,0.022715903,0.023330991,0.025815875,0.026540697,0.027811287,0.027838509,0.028041437,0.028333751,0.031101233,0.031775198,0.03045224,0.029651152
1980,0.025728775,0.025950701,0.022604042,0.023311678,0.025756046,0.026560374,0.027732033,0.027805653,0.028006481,0.028281372,0.031011327,0.03170052,0.030429286,0.029678212
1978,0.025309098,0.025349573,0.022075963,0.022894125,0.025319223,0.026162641,0.027263185,0.027477957,0.027660041,0.027884174,0.030577356,0.031202406,0.030091484,0.029362182
1976,0.024554766,0.024505188,0.021353478,0.022199569,0.024614157,0.025479088,0.026534073,0.02694991,0.027097651,0.027258736,0.029934562,0.030434454,0.029529834,0.028821624
1974,0.023886118,0.023872151,0.02082467,0.021588072,0.024008374,0.024881275,0.025874666,0.026455959,0.02656672,0.026689807,0.029389604,0.029751186,0.029021024,0.0283104
1972,0.023539296,0.023604176,0.02065404,0.021305255,0.023760048,0.024613963,0.025544679,0.026183773,0.026278223,0.02639301,0.029146377,0.029398494,0.028780424,0.028016282
1970,0.023448978,0.02355449,0.020710271,0.021319147,0.02381544,0.024640442,0.025569082,0.026148498,0.02626724,0.026383598,0.029187196,0.029375239,0.028787919,0.027952032
1968,0.023481536,0.023587268,0.020798907,0.021463184,0.023966868,0.024783339,0.025782726,0.026226112,0.026401701,0.026524635,0.029367408,0.029544017,0.0288626,0.028001994
1966,0.02354951,0.023660038,0.020820306,0.021590242,0.024050741,0.024864701,0.025950845,0.026265544,0.026495329,0.026637194,0.029526144,0.029757237,0.028858607,0.028038388
1964,0.023550813,0.023696679,0.020763628,0.021626669,0.024021923,0.024787721,0.025931503,0.026210545,0.026470138,0.02663395,0.029573873,0.029930609,0.02878991,0.028030077
1962,0.023434813,0.02363028,0.020662654,0.021561363,0.023922363,0.024583699,0.025745373,0.026109534,0.026370699,0.02653643,0.029480042,0.030008308,0.028719234,0.027990136
1960,0.023284327,0.023504465,0.020568719,0.021423961,0.023809295,0.024369246,0.025514452,0.026012525,0.026271116,0.026403434,0.029280927,0.029959419,0.028652457,0.027913349
1958,0.02319914,0.023400208,0.020514961,0.021261028,0.023726202,0.024239524,0.025359697,0.025927059,0.026217866,0.026280732,0.029094413,0.029824323,0.028587405,0.02781362
1956,0.023170109,0.023335101,0.020488121,0.021113377,0.02368222,0.024189495,0.025317324,0.025845062,0.026215588,0.026192432,0.029029183,0.029694269,0.028558507,0.027745451
1954,0.023126718,0.023280124,0.020454196,0.021017092,0.02366376,0.024157677,0.025338759,0.025777562,0.026240874,0.026161793,0.029083828,0.029638135,0.028595035,0.027751355
1952,0.023062545,0.023234998,0.020398095,0.020989606,0.023647609,0.024106932,0.025338016,0.025739162,0.026243956,0.026191947,0.029139486,0.029636131,0.028656033,0.027790515
1950,0.02299475,0.023188444,0.020309695,0.020992159,0.023584952,0.024023498,0.025248966,0.025711746,0.026180305,0.026239346,0.029092988,0.029618381,0.028674212,0.027783936
1948,0.022867343,0.023074754,0.020167427,0.020941576,0.023428332,0.023898633,0.025072292,0.025659558,0.026053055,0.02623456,0.028961173,0.0295415,0.028628483,0.027702041
1946,0.022626383,0.022867793,0.019974403,0.020797799,0.023197427,0.023756572,0.024877851,0.025564688,0.025908931,0.02614339,0.028835527,0.0294175,0.028536371,0.027574926
1944,0.022334109,0.022641553,0.019780414,0.020610993,0.022992352,0.023654775,0.024742344,0.025428744,0.025788336,0.025997815,0.028764175,0.029284616,0.028404232,0.027440647
1942,0.022144954,0.022505927,0.01965963,0.020476139,0.022916009,0.023623345,0.024688948,0.025279218,0.025706481,0.025879565,0.028720357,0.029181389,0.028247662,0.027333547
1940,0.022112085,0.022465553,0.019650578,0.020444758,0.022985016,0.023621834,0.024713183,0.025178851,0.025687945,0.025872658,0.028706384,0.029162648,0.028148535,0.027315621
1938,0.022165936,0.022470522,0.019732661,0.02048533,0.023134316,0.023592386,0.024797945,0.025172553,0.025717998,0.025956333,0.028724264,0.029215337,0.028143902,0.027376735
1936,0.0222465,0.02251598,0.019848133,0.020535952,0.023256556,0.023511867,0.024895529,0.025211232,0.025729261,0.02601432,0.028727288,0.029247869,0.028164255,0.027408385
1934,0.022308982,0.022570156,0.01993437,0.020555915,0.023288386,0.023414266,0.024961501,0.025220572,0.025698598,0.025979117,0.028690821,0.029213118,0.02816129,0.027360639
1932,0.022332911,0.02257442,0.019966964,0.020536693,0.023235049,0.023359244,0.024971934,0.025189139,0.025674582,0.025888902,0.028640537,0.029146048,0.028167745,0.027307527
1930,0.022316521,0.022497142,0.019955082,0.020480645,0.023121948,0.023357231,0.02491547,0.02515016,0.02569143,0.025810014,0.028606499,0.029091441,0.028206253,0.027323931
1928,0.022262189,0.022367415,0.01990878,0.020383814,0.022979079,0.023366788,0.024798959,0.025125996,0.025698578,0.025753335,0.028570023,0.029035842,0.028218193,0.027365583
1926,0.022152997,0.022223866,0.019816073,0.020243262,0.022832822,0.023339071,0.024654627,0.025094027,0.025622473,0.025695632,0.02850444,0.028952972,0.028152248,0.027349881
1924,0.021978982,0.022080022,0.019674829,0.020083122,0.022718098,0.023279524,0.024540671,0.02503387,0.025476788,0.025644751,0.028442306,0.028876046,0.028068965,0.027302172
1922,0.021823288,0.021986251,0.019539911,0.019968169,0.022662832,0.023252858,0.024502944,0.024966152,0.025358071,0.025634692,0.028448742,0.028870082,0.028069593,0.027322811
1920,0.021796535,0.021996396,0.019477499,0.019949976,0.022645069,0.023287617,0.024521787,0.024916332,0.025327872,0.025661128,0.028528474,0.02893749,0.028140117,0.027415187
1918,0.021867986,0.022054323,0.019476372,0.019998019,0.022597835,0.023305772,0.024519922,0.024877381,0.025344668,0.025669685,0.028594443,0.028990537,0.02815781,0.027449782
1916,0.021880705,0.022028817,0.019459908,0.020024272,0.022498284,0.023212339,0.024459855,0.024843417,0.025335068,0.025628212,0.028562046,0.028948888,0.028065992,0.027345703
1914,0.021773329,0.021896478,0.019397676,0.019990359,0.022418064,0.023031816,0.024400829,0.024839317,0.025289726,0.025569749,0.028446263,0.028833863,0.027941564,0.027186246
1912,0.021651402,0.02177011,0.019336239,0.019934186,0.022437448,0.022878595,0.024413089,0.024876333,0.025245946,0.025537585,0.028318549,0.028721989,0.027862887,0.027092132
1910,0.02160983,0.02172787,0.019304597,0.019880617,0.022530672,0.022812435,0.024469423,0.024908053,0.025208239,0.025517134,0.02820265,0.028637048,0.027802171,0.027061246
1908,0.02160424,0.021721318,0.01927509,0.019821742,0.022594331,0.022798274,0.024489352,0.024885647,0.025170571,0.025485194,0.028104588,0.028570262,0.027718456,0.027023552
1906,0.021557769,0.021694367,0.019234188,0.019780907,0.022584805,0.022799421,0.024455887,0.024834799,0.025164782,0.025469808,0.028063985,0.028537023,0.027651793,0.026967896
1904,0.021495318,0.021684047,0.019198654,0.019781666,0.022534324,0.022810739,0.024398503,0.02480136,0.02518847,0.025470077,0.028068226,0.028517873,0.027624708,0.026905408
1902,0.021471262,0.021717547,0.019159118,0.019780983,0.022454524,0.022805355,0.024321162,0.024767244,0.025182754,0.025425166,0.028043458,0.028462217,0.027591623,0.026827606
1900,0.021432834,0.021697707,0.019073288,0.01970345,0.022326591,0.022735873,0.024213935,0.024683095,0.025124107,0.025313914,0.027965816,0.028377734,0.027531742,0.026753059
1898,0.021319776,0.021555054,0.018942056,0.019541162,0.02217521,0.022615713,0.024088377,0.024551039,0.025046975,0.025187425,0.027866535,0.028306856,0.027470177,0.026709705
1896,0.021185823,0.021376526,0.018821171,0.019371862,0.02204603,0.022511327,0.02396753,0.024410299,0.024984628,0.025095658,0.027775639,0.028259651,0.027421281,0.026690049
1894,0.021103268,0.021270354,0.018744189,0.019265129,0.021959441,0.022460861,0.023874847,0.02430373,0.024939939,0.025037446,0.027709377,0.028218763,0.027379035,0.026671258
1892,0.021074832,0.021244497,0.018698881,0.019229197,0.021912648,0.022445173,0.023836414,0.024265465,0.024915381,0.024998737,0.027689945,0.028189613,0.027357222,0.026660213
1890,0.02105606,0.02123502,0.018671168,0.01924207,0.021915028,0.022431877,0.02387694,0.024305558,0.024925821,0.024997765,0.027740768,0.02820623,0.02738531,0.026682914
1888,0.02104999,0.021232773,0.018680424,0.019286432,0.021974896,0.022418486,0.023979033,0.024391692,0.024947334,0.025038686,0.027818182,0.028252079,0.027432754,0.026713895
1886,0.021063722,0.021247975,0.018730193,0.019332821,0.022037639,0.022398893,0.024076461,0.02445703,0.024926637,0.025078118,0.027847315,0.028270111,0.027430412,0.026708696
1884,0.02106486,0.02125132,0.018785688,0.019344201,0.022036731,0.022361108,0.024112015,0.024471513,0.024846701,0.025063747,0.027798627,0.028227853,0.027352248,0.02666402
1882,0.021042186,0.021218557,0.018810896,0.019317741,0.021960318,0.022305139,0.024076345,0.024444056,0.024746947,0.024987883,0.027705993,0.028143248,0.027232372,0.026601566
1880,0.021010412,0.021148101,0.018794091,0.019284581,0.021865226,0.022252706,0.024005693,0.024390814,0.024685473,0.024900267,0.02763833,0.028068419,0.0271353,0.026540568
1878,0.020968849,0.021047173,0.018729608,0.019252201,0.021780417,0.022210795,0.02391502,0.024296897,0.024672122,0.024846659,0.027634047,0.028034315,0.027107656,0.026492803
1876,0.020881408,0.020908482,0.018595054,0.019178579,0.021653438,0.022147336,0.023766373,0.024133353,0.024659974,0.024819999,0.027671901,0.028027389,0.02715362,0.02647683
1874,0.020726935,0.020726113,0.018372164,0.019024648,0.021435903,0.022026849,0.023527147,0.02391278,0.024598888,0.024783311,0.027695522,0.028015277,0.027235129,0.026502268
1872,0.020503401,0.020484492,0.01807249,0.018793352,0.021183768,0.021842909,0.023252813,0.023711178,0.024474673,0.024716917,0.027658135,0.027982453,0.02728446,0.026541259
1870,0.020194246,0.020155503,0.017736265,0.018501327,0.020998802,0.021604352,0.023055474,0.023593389,0.024273979,0.024590804,0.027524914,0.027903397,0.027203201,0.026505908
1868,0.019878635,0.019838328,0.017476279,0.018238608,0.020901808,0.02136858,0.022991479,0.023552546,0.024044739,0.024415225,0.027337488,0.027781771,0.026982292,0.026358889
1866,0.019730829,0.019728384,0.017436707,0.018166212,0.020898799,0.021268417,0.023059926,0.023594782,0.02394737,0.024322416,0.027235902,0.027703224,0.026792405,0.02622049
1864,0.019866004,0.019925922,0.017637562,0.018322708,0.021033344,0.021397464,0.023221868,0.023741054,0.024035488,0.02438114,0.027246513,0.027683794,0.026748196,0.026171992
1862,0.020184559,0.020291184,0.017916004,0.018562935,0.021213414,0.021641242,0.023367237,0.023877331,0.02417865,0.024487663,0.027265914,0.02765133,0.026780622,0.026152026
1860,0.020390596,0.020511906,0.018070284,0.018696042,0.021298375,0.021791082,0.023413685,0.023874271,0.024246146,0.024524721,0.027229778,0.027577094,0.026790691,0.026100359
1858,0.020362471,0.020492437,0.018067752,0.018671867,0.021268353,0.021782154,0.02337306,0.023748237,0.024216616,0.024473527,0.027141474,0.027482793,0.026743257,0.026020632
1856,0.020231351,0.020387596,0.01800815,0.018588598,0.021183473,0.021688819,0.023299727,0.023597535,0.024161003,0.024401759,0.027057813,0.027412152,0.026675634,0.025962167
1854,0.02013748,0.020329731,0.017962754,0.018529258,0.021108021,0.021599745,0.023236138,0.02350668,0.024142066,0.024370912,0.027021515,0.027381051,0.026648473,0.025962362
1852,0.020064636,0.020281027,0.017910417,0.018468752,0.021039127,0.021524332,0.023184578,0.023471568,0.024149602,0.024370935,0.027030644,0.0273705,0.026687489,0.026017647
1850,0.019996689,0.020222163,0.017844633,0.018376577,0.020974762,0.021475257,0.023137408,0.02346276,0.024135356,0.02435446,0.027049901,0.027352751,0.026762444,0.026089346
1848,0.020015955,0.020236706,0.017803604,0.018298523,0.020904433,0.021476052,0.023092361,0.023442641,0.024086824,0.024313918,0.027073598,0.02734619,0.026829198,0.026148637
1846,0.020077484,0.020269825,0.017764482,0.018257069,0.020812828,0.021480009,0.023052855,0.023374303,0.024023624,0.024278587,0.027122723,0.027389389,0.026851795,0.026181446
1844,0.020031664,0.020170739,0.017673227,0.018211551,0.020681816,0.021386039,0.022983366,0.023239762,0.023947367,0.024244381,0.027138132,0.027427056,0.026779969,0.02613459
1842,0.019811186,0.019896996,0.017538567,0.01812921,0.020539419,0.021181726,0.022877501,0.02309585,0.02387121,0.024205818,0.027059416,0.027388581,0.026635485,0.026004716
1840,0.019550468,0.01961718,0.017448763,0.018045497,0.020492837,0.021014288,0.022812396,0.023053394,0.023816563,0.024181342,0.026928946,0.027296087,0.026516567,0.025878905
1838,0.019413122,0.019495551,0.017447077,0.018009291,0.020513016,0.020962063,0.022786893,0.023074699,0.023760817,0.024151873,0.026820722,0.027198791,0.026464365,0.025813721
1836,0.019325304,0.019425725,0.017423236,0.017961341,0.020380398,0.020902233,0.022669412,0.022978578,0.023637437,0.024042727,0.026732387,0.027082104,0.026430124,0.025779265
1834,0.019076707,0.019171906,0.017220882,0.017772317,0.019962426,0.020694337,0.022381043,0.022675538,0.023411147,0.023807992,0.026613824,0.02690901,0.026360794,0.025729904
1832,0.01866307,0.018738766,0.016854949,0.017430734,0.019452751,0.020396712,0.022037728,0.022316578,0.023143682,0.023514948,0.026455869,0.026701711,0.026252035,0.02565859
1830,0.018321017,0.018386879,0.016507198,0.017082743,0.019180083,0.02018286,0.021836875,0.022127568,0.022944443,0.023296742,0.026323826,0.026548721,0.026135481,0.025588513
1828,0.018240173,0.018312507,0.016339069,0.016892989,0.019243491,0.020117838,0.021832365,0.022162069,0.022868704,0.023224772,0.02627672,0.026506112,0.026035929,0.025524374
1826,0.018386713,0.018470233,0.016384944,0.016920457,0.01949355,0.020147757,0.0219389,0.02231606,0.022906037,0.023279407,0.026301717,0.026543354,0.025970474,0.025457301
1824,0.018645187,0.018742622,0.016597149,0.017117689,0.019805972,0.020260174,0.022099649,0.022516021,0.023020828,0.023405155,0.026340643,0.026595985,0.025953454,0.02539443
1822,0.018919466,0.01904194,0.016861924,0.017366183,0.020077505,0.020422181,0.022263556,0.022685866,0.023152415,0.023530845,0.026346369,0.026617814,0.025962512,0.025338766
1820,0.019060845,0.019219234,0.017016724,0.017512214,0.020180851,0.02051156,0.022339001,0.022726942,0.02322797,0.023588499,0.026298907,0.026583074,0.025949763,0.025276822
1818,0.019008524,0.019199368,0.01699399,0.017489443,0.020077896,0.020460686,0.022271359,0.022627287,0.023217337,0.023558989,0.026195452,0.026485585,0.02589506,0.025198888
1816,0.018840233,0.019040566,0.016852824,0.017353984,0.019865935,0.020324442,0.022109273,0.022477067,0.023151464,0.023479581,0.026065438,0.026360076,0.025827118,0.025123833
1814,0.018666479,0.018848368,0.016689791,0.017196522,0.019705065,0.02020923,0.021971502,0.022392866,0.023077631,0.023397217,0.025953449,0.026262126,0.025786258,0.025083972
1812,0.018515357,0.01866472,0.016546552,0.017058337,0.019637987,0.020131142,0.021918027,0.022381613,0.023013715,0.02332502,0.025890601,0.026219048,0.025771233,0.025083475
1810,0.018389001,0.01851698,0.016439171,0.016952857,0.019599582,0.020051284,0.021912832,0.022372892,0.022959231,0.023260562,0.025869343,0.026202011,0.025745613,0.025085943
1808,0.018348673,0.018478467,0.016403151,0.016911174,0.019545855,0.019987645,0.0219101,0.022339764,0.022939025,0.0232347,0.025883451,0.026192308,0.025720629,0.025083726
1806,0.018413957,0.018555778,0.016414285,0.016907907,0.019465796,0.019965758,0.02186892,0.022293354,0.022938478,0.023239385,0.025892959,0.026169059,0.025715426,0.025075771
1804,0.018455065,0.018588571,0.016340359,0.016826357,0.019289373,0.019896983,0.021730251,0.022184355,0.022878229,0.023191843,0.025823499,0.026092249,0.02569366,0.025028806
1802,0.01825044,0.018338921,0.016094676,0.016606434,0.019020351,0.019698968,0.021544467,0.021994092,0.022761865,0.023086364,0.025722413,0.026016753,0.025663105,0.024979117
1800,0.017853724,0.017891221,0.015825192,0.016383979,0.018835877,0.019492719,0.021457508,0.021827193,0.022687744,0.023014933,0.025699373,0.026031033,0.02567487,0.02499786
1798,0.017591574,0.017615961,0.015746582,0.016336809,0.018856888,0.019457506,0.021517736,0.021780644,0.022707535,0.023030397,0.025777685,0.026139388,0.025748428,0.025095159
1796,0.0176224,0.017678603,0.01584601,0.016447318,0.018973507,0.019576328,0.021617202,0.021827231,0.022760364,0.02307766,0.025890951,0.026273286,0.025850888,0.025219962
1794,0.017769558,0.017875331,0.015919204,0.016542523,0.01900546,0.019663148,0.021646745,0.021869499,0.022759413,0.023076163,0.025986748,0.026370576,0.02591751,0.025307469
1792,0.017868083,0.018021105,0.015896749,0.016559333,0.018962773,0.019636839,0.021620507,0.02187327,0.022705493,0.02302861,0.026048373,0.026396442,0.025882311,0.025298335
1790,0.017959948,0.018156942,0.015905572,0.016589979,0.018969388,0.019589627,0.021611746,0.021880823,0.022687754,0.023021474,0.026072392,0.026365949,0.025773601,0.025211115
1788,0.018086261,0.01832535,0.016013703,0.01666198,0.01909056,0.019627465,0.021667177,0.021961644,0.022751435,0.023101625,0.026060023,0.026331843,0.025704958,0.025145463
1786,0.018238909,0.018501486,0.016143126,0.016711891,0.019210273,0.019715356,0.021715177,0.022061688,0.022822364,0.023187011,0.025979813,0.026290249,0.025688258,0.025116403
1784,0.018280555,0.018522893,0.016147123,0.016670187,0.019169352,0.019714432,0.02167217,0.022051925,0.022829871,0.023195837,0.025852019,0.026234436,0.02566526,0.025084721
1782,0.018081559,0.018273182,0.015980385,0.016517123,0.019019164,0.019594177,0.021575735,0.021932972,0.022762881,0.023127782,0.025730347,0.026165474,0.025605401,0.025031296
